created_at,username,full_text,tweet_id,query
2013-08-02 02:17:25+00:00,wrausahamandiri,"Pakef sembako yg disediakan oleh Bank Mandiri di Pasar Murah memiliki kualitas yg baik dan dijual setengah harga, sahabat :)",363121328917712896,harga sembako lang:id
2013-07-31 13:09:23+00:00,IniSleman,Harga Sembako di Sleman Stabil Tinggi http://t.co/98fEJFsJJc,362560624682745856,harga sembako lang:id
2013-07-30 10:30:13+00:00,rmol_id,Terlihat Bodoh Kalau Menteri Sibuk Bahas Pencapresan di Tengah Meroketnya Harga Sembako http://t.co/sUDhPurXPs,362158180911947777,harga sembako lang:id
2013-07-30 10:06:43+00:00,rmol_id,Terlihat Bodoh Kalau Menteri Sibuk Bahas Pencapresan di Tengah Meroketnya Harga Sembako http://t.co/85ZiCTQvXe,362152265949253633,harga sembako lang:id
2013-07-30 05:31:30+00:00,Indosiar,Operasi Pasar Murah - Warga Berebutan Membeli Sembako Murah: Tingginya harga kebutuhan pokok membuat pasar mur... http://t.co/ElrOL7kmFw,362083008196517888,harga sembako lang:id
2013-07-30 03:01:18+00:00,its_campus,"Harga Naik, RDK Bagikan Sembako Murah http://t.co/fOMC7qXOGA #itsnet",362045205999910912,harga sembako lang:id
2013-07-29 04:37:03+00:00,Beritasatu,"Harga Sembako Naik, Parcel Tetap Laris  http://t.co/xUlxr8BdOM",361706916654743552,harga sembako lang:id
2013-07-28 04:48:40+00:00,infoRIAU,Omelan SBY Tak Mempan Redam Meroketnya Harga Sembako http://t.co/sLVSolpGiS (TribunPekanbaru),361347450579070976,harga sembako lang:id
2013-07-28 02:53:05+00:00,tribunnews,"Tribun Jakarta Omelan SBY Tak Mempan Redam Meroketnya Harga Sembako, Pertanda Apa?: Per... http://t.co/10faafKo5W http://t.co/GxdpCGgad9",361318361835122689,harga sembako lang:id
2013-07-27 12:26:04+00:00,merdekadotcom,Hatta yakin kenaikan harga sembako hanya sampai Juli http://t.co/LVYhYpKleZ #MDK,361100170009645056,harga sembako lang:id
2013-07-27 07:21:48+00:00,merdekadotcom,"Usai Lebaran, harga sembako diprediksi masih tinggi http://t.co/ys0Kmp40kV #MDK",361023599039094785,harga sembako lang:id
2013-07-27 06:20:34+00:00,merdekadotcom,Kenaikan harga sembako semakin 'menggila' di H-5 Idul Fitri http://t.co/M0OmiCCVSi #MDK,361008189585629184,harga sembako lang:id
2013-07-27 00:42:31+00:00,hariankompas,Belakangan ini wabah SRS (sindrom rindu Soeharto) kambuh lagi setelah meroketnya harga sembako ak... http://t.co/Icr2hTrVUS”Anak-Harto”,360923118799290368,harga sembako lang:id
2013-07-26 08:57:42+00:00,kota_jogja,"Harga Sembako Yogyakarta Relatif Stabil.

Harga bahan kebutuhan pokok di pasar tradisional Kota Yogyakarta... http://t.co/igggGnzz1D",360685345710407680,harga sembako lang:id
2013-07-25 14:42:54+00:00,SBYudhoyono,"Menjelang lebaran kita terus stabilkan harga sembako, utamanya menurunkan harga daging sapi &amp; menjaga harga beras yg wajar. *SBY*",360409829765951488,harga sembako lang:id
2013-07-25 12:29:59+00:00,banjarmasinpost,Zainal Janji Pantau Harga Sembako http://t.co/1wmiWd5wcU,360376383219826688,harga sembako lang:id
2013-07-25 01:44:08+00:00,BPJSKesehatanRI,10.000 paket sembako murah se-Indonesia senilai masing2 paket Rp. 100.000 yang disubsidi harga 50% (atau dijual Rp 50.000) #AskesAgenda,360213849116381185,harga sembako lang:id
2013-07-24 05:15:31+00:00,KompasTV,"Harga sembako masih tinggi, sementara daging impor ditolak di sejumlah pasar! Ikuti selengkapnya di #KompasSiang sekarang",359904658480828420,harga sembako lang:id
2013-07-24 04:45:13+00:00,KompasTV,"Harga sembako masih tinggi, sementara daging impor ditolak di sejumlah pasar! Ikuti selengkapnya di #KompasSiang pkl 12.00 WIB",359897029910081537,harga sembako lang:id
2013-07-23 22:10:59+00:00,IniSleman,Harga Sembako di Sleman Perlahan Turun http://t.co/sIqdvcy9Nz via @KRjogjadotcom,359797817985859586,harga sembako lang:id
2013-07-23 18:52:12+00:00,suaramerdeka,Pasar Murah Dapat Tekan Kenaikan Harga Sembako http://t.co/SOE0Q22lnh,359747792324919297,harga sembako lang:id
2013-07-23 13:11:03+00:00,pontianakite,Pemkab Pontianak Subsidi 40 Persen Harga Sembako Murah http://t.co/a9CD2hh3v6,359661940781498369,harga sembako lang:id
2013-07-23 10:56:00+00:00,antaranews,Empat trik kendalikan harga sembako http://t.co/C05vFqNtkX,359627953673469952,harga sembako lang:id
2013-07-23 10:50:07+00:00,antaranews,Empat trik kendalikan harga sembako http://t.co/I6iSR4cTpw,359626474686398466,harga sembako lang:id
2013-07-23 09:40:55+00:00,tribunpontianak,Pemkab Pontianak Subsidi 40 Persen Harga Sembako Murah http://t.co/0r8HnPdAFB,359609057948082176,harga sembako lang:id
2013-07-23 06:20:33+00:00,urbancikarang,"13.20 Kegiatan ini akan berisi bazaar yang menjual kebutuhan lebaran seperti pakaian, sembako dan lainnya dengan harga murah meriah (3)",359558635564699649,harga sembako lang:id
2013-07-21 17:02:43+00:00,beritaKBR,KAP Desak Pemerintah Stabilkan Harga Sembako http://t.co/HpIbcLAwsm,358995467515871232,harga sembako lang:id
2013-07-21 14:25:24+00:00,Metro_TV,Pemerintah Dinilai Gagal Kawal Harga Sembako http://t.co/qFuwS8arwp,358955876255674369,harga sembako lang:id
2013-07-21 13:00:51+00:00,detikcom,FOTO-FOTO : Ibu-Ibu Demo Turunkan Harga Sembako http://t.co/KHcJnpUmdh via @detik_foto,358934599486816256,harga sembako lang:id
2013-07-21 12:42:27+00:00,detikcom,FOTO-FOTO : Ibu-Ibu Demo Turunkan Harga Sembako http://t.co/exzrjOBFZH,358929966223732737,harga sembako lang:id
2013-07-21 07:01:57+00:00,banjarmasinpost,Disperindag Pantau Harga Sembako http://t.co/ZNulEOGNLM,358844276525899777,harga sembako lang:id
2013-07-19 07:57:28+00:00,IniSleman,Harga Sembako di Sleman 'Tak Jelas' http://t.co/eCywWfoyFk via @KRjogjadotcom,358133471564144640,harga sembako lang:id
2013-07-19 04:50:07+00:00,KompasTV,Kami hadirkan perkembangan terkini kenaikan harga sembako di sejumlah daerah dalam #KompasSiang pkl 12.00 WIB bersama @livicherlisa,358086326844784640,harga sembako lang:id
2013-07-19 03:48:33+00:00,infoRIAU,"Harga Sembako Meroket, Daya Beli Warga Merosot http://t.co/iu6xDH1Y6a (HalloRiau)",358070831873667072,harga sembako lang:id
2013-07-19 03:22:46+00:00,VIVAcoid,Pemerintah Banting Harga Sembako di Pasar Murah http://t.co/kdN8k1MkME,358064344585609216,harga sembako lang:id
2013-07-19 02:51:54+00:00,tribuntimur,PB HMI Gelar Diskusi Kenaikan Sembako: KENAIKAN harga bahan pokok selain dipengaruhi kenaikan BBM juga karena ... http://t.co/wT2E1DYQV7,358056573106532353,harga sembako lang:id
2013-07-18 19:15:04+00:00,tribuntimur,http://t.co/Ph251w0E2u PB HMI Gelar Diskusi Kenaikan Harga Sembako: Kenaikan harga bahan po... http://t.co/PAXR8CTfuv Local Breaking News,357941609695940608,harga sembako lang:id
2013-07-18 08:13:44+00:00,beritaKBR,"Pemprov Papua: Stok Lama, Distributor Sembako Jangan Naikkan Harga http://t.co/qDFHjA91il",357775181009256449,harga sembako lang:id
2013-07-18 07:34:27+00:00,beritaKBR,"Pemprov Papua: Stok Lama, Distributor Sembako Jangan Naikkan Harga - http://t.co/zOgiYCAEkD @portalkbr",357765293113745408,harga sembako lang:id
2013-07-18 05:05:31+00:00,KompasTV,"Atasi kenaikan harga sembako, Pemerintah membuat pasar murah. Efektifkah? Saksikan di #KompasSiang saat ini.",357727810778968065,harga sembako lang:id
2013-07-18 04:35:19+00:00,KompasTV,Harga sembako terus meroket! Apa langkah pemerintah siasati hal ini? Ikuti di #KompasSiang pkl 12.00 WIB bersama @rikoanggara_,357720212231041024,harga sembako lang:id
2013-07-18 03:45:19+00:00,CityHype_SMG,"Harga Sembako Naik, Sutini Mengamuk di Jalan Pemuda http://t.co/vqLztVC5l4 #ISNews",357707631835619331,harga sembako lang:id
2013-07-18 01:25:04+00:00,suaramerdeka,Kenaikan Harga Sayuran dan Sembako di Purbalingga Masih Wajar http://t.co/toq6t1frTm,357672334460592128,harga sembako lang:id
2013-07-17 14:45:09+00:00,DPP_PKB,Fraksi PKB Usulkan 7 Poin ke Pemerintah Atasi Harga Sembako http://t.co/4JroxcaTPM #PKB #Sembako,357511292694704130,harga sembako lang:id
2013-07-17 14:34:59+00:00,DPP_PKB,"Harga Sembako Terus Melonjak, Ini Himbauan PKB http://t.co/0n7TixEGRJ #PKB #Sembako",357508737537277952,harga sembako lang:id
2013-07-17 11:23:53+00:00,tribunpontianak,Kenaikan Harga Sembako di Mempawah 15 Persen http://t.co/JZS1z3TCO8,357460644729061376,harga sembako lang:id
2013-07-17 10:19:47+00:00,tribunnews,Tribun Jakarta Pemerintah Harus Tindak Tegas Tengkulak yang Permainkan Harga Sembako: K... http://t.co/zDgmbW84GJ http://t.co/GxdpCGgad9,357444510940282880,harga sembako lang:id
2013-07-17 09:48:04+00:00,Indonesia_Pedia,"#beritaSMG Harga Sembako Naik, Sutini Mengamuk di Jalan Pemuda http://t.co/ZrtGGhQDV4 | suaramerdeka",357436529477562368,harga sembako lang:id
2013-07-17 09:30:48+00:00,suaramerdeka,"Harga Sembako Naik, Sutini Mengamuk di Jalan Pemuda http://t.co/sodHItkBID",357432185231376384,harga sembako lang:id
2013-07-17 09:27:04+00:00,TwitSURABAYA,"Harga Sembako Naik, Aksi Pembagian Ikat Pinggang Sindir Pemerintah http://t.co/xF1MnEODpl",357431244486754304,harga sembako lang:id
2013-07-17 09:22:06+00:00,suaramerdeka,"Harga Sembako Naik, Sutini Mengamuk di Jalan Pemuda http://t.co/m1RDg0SYLU",357429995070697472,harga sembako lang:id
2013-07-17 08:30:33+00:00,detikSBY,"Harga Sembako Naik, Aksi Pembagian Ikat Pinggang Sindir Pemerintah http://t.co/Q2zOpFSKsb",357417025095733248,harga sembako lang:id
2013-07-17 07:07:35+00:00,e100ss,"Aksi Bagi Ikat Pinggang, Bentuk Keprihatinan Naiknya Harga Sembako.(odp-ipg)... http://t.co/0h7PgKl1Gx",357396144483086336,harga sembako lang:id
2013-07-15 09:22:36+00:00,WahyuIrf_awe,"saya nonton di tv katanya puasa supaya kita di didik hemat,seperti orang miskin ,dll .tapi kenapa harga sembako mahal kalau bulan ramadan",356705345428664320,harga sembako lang:id
2013-07-15 08:14:38+00:00,infoRIAU,"Harga Sembako Fluktuatif, Daya Beli Masyarakat Rendah http://t.co/GsAh2uBqHg (HalloRiau)",356688240226467842,harga sembako lang:id
2013-07-15 08:07:17+00:00,suaramerdeka,"Harga Sembako Terus Naik, Warga Diminta Tidak Panik http://t.co/j3uWdSypNG",356686390408388608,harga sembako lang:id
2013-07-15 07:55:02+00:00,suaramerdeka,"Video: Harga Sembako Terus Naik, Warga Diminta Tidak Panik  http://t.co/Dqdv0FGSb3",356683308928745472,harga sembako lang:id
2013-07-15 04:44:20+00:00,infoRIAU,Harga Sembako di Pekanbaru Mulai Turun http://t.co/m9APWypxYy (TribunPekanbaru),356635316767031297,harga sembako lang:id
2013-07-15 01:58:30+00:00,infoRIAU,Disperindagpas Terus Pantau Harga Sembako di Pasar http://t.co/87kRtCKScE (HalloRiau),356593586046894080,harga sembako lang:id
2014-02-05 12:02:35+00:00,klinikhukum,Baca juga: Langkah Hukum Jika Upah di Bawah Standar Minimum - http://t.co/y7JDXV7lTc,431035118967197696,upah minimum lang:id
2014-02-04 10:04:17+00:00,klinikhukum,11. Apakah Besarnya Take Home Pay Setara Upah Minimum? - http://t.co/vNzPW4M7NT | #Top20Klinik,430642962385494017,upah minimum lang:id
2014-02-03 04:30:26+00:00,KemnakerRI,166 Perusahaan Tangguhkan Upah Minimum 2014 | Pikiran Rakyat Online http://t.co/1rbblkxuVr cc: @MuhaiminIskndr,430196556940079105,upah minimum lang:id
2014-02-02 07:46:10+00:00,pikiran_rakyat,[Ekonomi] 166 Perusahaan Tangguhkan Upah Minimum 2014 http://t.co/udv5lveS4V,429883425286139904,upah minimum lang:id
2014-01-30 09:26:37+00:00,KemnakerRI,20. Yang perlu diingat penetapan upah minimum merupakan social safety net bagi pekerja lajang di bawah satu tahun...,428821544022728705,upah minimum lang:id
2014-01-30 09:23:32+00:00,KemnakerRI,"18. Dalam Kepmen Nomor 231/Men/2003, disebutkan pengusaha yang tidak mampu membayar upah minimum, dapat mengajukan penangguhan...",428820766071586816,upah minimum lang:id
2014-01-30 09:21:18+00:00,KemnakerRI,15. ... pelaksanaan upah minimum sesuai ketentuan (Kepmen) Nomor 231 /Men/2003 tentang Tata Cara Penangguhan Pelaksanaan Upah Minimum.,428820204261359616,upah minimum lang:id
2014-01-30 09:13:26+00:00,KemnakerRI,7. agar pembayaran upah minimum dapat dibayarkan tepat waktu dengan besaran upah  yang sesuai.,428818223396438016,upah minimum lang:id
2014-01-30 09:13:08+00:00,KemnakerRI,6. Para gubernur dan disnaker harus memberikan perhatian khusus terhadap pengajuan penetapan pelaksanaan penangguhan upah minimum 2014.,428818147949293568,upah minimum lang:id
2014-01-30 09:10:22+00:00,KemnakerRI,3. Menakertrans : Kami minta agar proses penangguhan upah minimum 2014 dapat dipercepat.,428817452500135936,upah minimum lang:id
2014-01-30 09:09:22+00:00,KemnakerRI,2. Hal ini dibutuhkan untuk memberikan kepastian hukum bagi para pengusaha dan pekerja dalam membayarkan upah minimum yang berlaku.,428817203270389760,upah minimum lang:id
2014-01-30 09:09:05+00:00,KemnakerRI,1. Para gubernur dan dinas tenaga kerja setempat didesak agar mempercepat proses penetapan pelaksanaan penangguhan upah minimum 2014.,428817130176270336,upah minimum lang:id
2014-01-30 09:08:27+00:00,KemnakerRI,Muhaimin : Penangguhan Upah Minimum 69 Perusahaan Ditolak cc: @MuhaiminIskndr,428816970587181057,upah minimum lang:id
2014-01-30 09:07:59+00:00,KemnakerRI,Muhaimin : Penangguhan Upah Minimum 177 Perusahaan Disetujui cc: @MuhaiminIskndr,428816854493044736,upah minimum lang:id
2014-01-30 04:57:20+00:00,VIVAcoid,"Perjuangkan Kenaikan Upah Minimum, Obama ""Blusukan"" ke Daerah http://t.co/giUsEtdEas",428753775453425664,upah minimum lang:id
2014-01-29 12:48:21+00:00,antaranews,Obama desak Kongres naikkan upah minimum http://t.co/CezC5QWFV8,428509921445806080,upah minimum lang:id
2014-01-29 11:57:20+00:00,VIVAcoid,TERPOPULER DUNIA - Obama: Upah Minimum Akan Naik Jadi Rp122.000 per Jam http://t.co/ZWl3ai5Ntt,428497085021712385,upah minimum lang:id
2014-01-29 08:07:25+00:00,VIVAcoid,Obama: Upah Minimum Akan Naik Jadi Rp122.000 per Jam http://t.co/cY2EN7xH3Z,428439223847243776,upah minimum lang:id
2014-01-29 06:39:42+00:00,detikcom,"Naikkan Upah Minimum Pegawai, Obama Ajak Kongres AS Bertindak http://t.co/uzYJ7beINe via @detik_tv",428417148570976257,upah minimum lang:id
2014-01-29 04:36:17+00:00,fadjroeL,"Rp 580.000 per hari :) &gt; Upah Minimum AS Rp 72.500/Jam, Obama Minta Naik http://t.co/xyUAga41jP #saveRI #TOLAKsaksiAPBN",428386087703035904,upah minimum lang:id
2014-01-29 04:19:35+00:00,detikcom,"Upah Minimum AS Rp 72.500/Jam, Obama Minta Naik http://t.co/ZmEoNIoFX9 via @detikfinance",428381886272905217,upah minimum lang:id
2014-01-29 04:17:30+00:00,detikfinance,"Upah Minimum AS Rp 72.500/Jam, Obama Minta Naik http://t.co/AoaUFymnrk",428381362060398593,upah minimum lang:id
2014-01-22 22:19:33+00:00,LokadataID,Jonah Hill Mendapat Upah Minimum di The Wolf of Wall Street http://t.co/hOQgD0iMen via @mensjourneyid,426116956341542912,upah minimum lang:id
2014-01-22 13:42:34+00:00,e100ss,#SSinfo :  Pemerintah Provinsi Jawa Timur akan mulai membahas draf Upah Minimum Sektoral Kabupaten/Kota (UMSK)... http://t.co/pNI2m8qCPL,425986850658856960,upah minimum lang:id
2014-01-22 05:56:03+00:00,temponewsroom,Bisnis - Menakertrans: Sudahi Euforia Upah Minimum http://t.co/krWCy4o4RR,425869450038886400,upah minimum lang:id
2014-01-22 05:32:48+00:00,tempodotco,Menakertrans: Sudahi Euforia Upah Minimum http://t.co/eQRTRC51aT,425863598343077888,upah minimum lang:id
2014-01-20 11:08:39+00:00,Bisniscom,Banyak Daerah Belum Terbitkan Penangguhan Upah Minimum http://t.co/JKLAFurrvQ,425223339926237184,upah minimum lang:id
2014-01-17 00:53:29+00:00,alex_migrant,Jabatan Tenaga Kerja 622 Aduan tentang majikan tidak bayar upah minimum http://t.co/7Od1MV2fzG,423981365223108608,upah minimum lang:id
2014-01-16 09:25:19+00:00,pikiran_rakyat,"Obama dan Demokrat Bahas Upah Minimum: WASHINGTON, (PRLM).-  Presiden Barack Obama mengatakan pada Senat Demok... http://t.co/b0Fc1BI7xR",423747783359602688,upah minimum lang:id
2014-01-16 09:24:45+00:00,pikiran_rakyat,[Luar Negeri] Obama dan Demokrat Bahas Upah Minimum http://t.co/b0Fc1BI7xR,423747640556154880,upah minimum lang:id
2014-01-08 07:28:34+00:00,infojogja,@Asih_wigati UMR DIY → http://t.co/esCDP7xYuj,420819299175895040,upah minimum lang:id
2014-01-06 10:17:18+00:00,klinikhukum,7. Apakah Perusahaan Berbentuk CV Juga Harus Mengikuti Ketentuan Upah Minimum? - http://t.co/nELEFladWw | #Top20Klinik,420136988121890816,upah minimum lang:id
2014-01-04 09:02:00+00:00,Dandhy_Laksono,"@piusginting Upah Minimum Provinsi (UMP) Papua tahun 2013: Rp1,7 juta",419393264773365760,upah minimum lang:id
2014-01-03 06:31:15+00:00,klinikhukum,9. UMP Jakarta 2013 dan Komponen Upah Minimum - http://t.co/A0XRMw9Qtf | Tri Jata Ayu Pramesti | #Top100Klinik2013,418992935519019008,upah minimum lang:id
2014-01-01 07:11:48+00:00,antaranews,Upah Minimum Kota Makassar mulai diberlakukan http://t.co/1k2qCbdWhP,418278365041532928,upah minimum lang:id
2013-12-30 12:42:29+00:00,YoungOnTop,"menurut pemberitaan yg admin lihat td, persoalan ekonomi saat ini mengenai Upah minimum buruh, harga bahan pangan dan masih banyak lg",417636808759840769,upah minimum lang:id
2013-12-30 05:06:22+00:00,klinikhukum,86. Bolehkah Menyepakati Upah di Bawah Upah Minimum? - http://t.co/N0SxKX8hef | Umar Kasim | #Top100Klinik2013,417522023984689153,upah minimum lang:id
2013-12-30 03:50:46+00:00,DKIJakarta,@adhi_cg Peraturan Gubernur No. 189 Tahun 2012 Upah Minimum Provinsi Tahun 2013 dapat anda download pd link berikut: http://t.co/dcEtK3myKF,417502998831439872,upah minimum lang:id
2013-12-29 07:01:51+00:00,bandarlampung,Upah Minimum Kota (UMK) Bandar Lampung Masih Menggantung - http://t.co/t3VEDaWwDP @lampungberita,417188701060755456,upah minimum lang:id
2013-12-28 14:01:45+00:00,bandarlampung,"Menggantungnya Pengesahan Upah Minimum Kabupaten/Kota (UMK), Ada Indikasi Permainan! - http://t.co/XeYIKQwqQf @lampungberita",416931982497808384,upah minimum lang:id
2013-12-25 06:25:20+00:00,budimandjatmiko,"Upah Minimum Kabupaten ""@wahyu8indonesia: bang pemberian gaji perangkat desa n kepala desa kisaranya berapa?",415729958233718785,upah minimum lang:id
2013-12-23 13:10:39+00:00,bandarlampung,Upah Minimum Kota (UMK) Bandar Lampung Masih Menggantung - http://t.co/t3VEDaWwDP @lampungberita,415107183022727168,upah minimum lang:id
2013-12-23 12:23:08+00:00,Bisniscom,58 Perusahaan Minta Upah Minimum 2014 Ditangguhkan http://t.co/iD4nLNz78E,415095224239542272,upah minimum lang:id
2013-12-22 11:28:56+00:00,Bisniscom,"Waktu Habis, Kemenaker Tak Terima Laporan Penangguhan Upah Minimum http://t.co/Eja2N0PPCC",414719197197787137,upah minimum lang:id
2013-12-22 11:28:53+00:00,Bisniscom,Kadin Jaya: 25 Perusahaan Padat Karya Ajukan Keberatan Upah Minimum http://t.co/K2Qap1vjJX,414719185768284161,upah minimum lang:id
2013-12-22 11:18:19+00:00,Bisniscom,Usulan Penangguhan Upah Minimum Diduga Tertahan di Daerah http://t.co/XX2OQzdPGE,414716526336303105,upah minimum lang:id
2013-12-18 09:29:08+00:00,Bisniscom,Inilah Upah Minimum Kabupaten 2014 di Sumut http://t.co/8xnMcAKPHx,413239495597629440,upah minimum lang:id
2013-12-17 13:11:52+00:00,infobdg,Jabar Selektif Soal Persetujuan Penangguhan Upah Minimum Kota/Kabupaten (UMK) http://t.co/HENtIn1GRn #infoBDG,412933164080705536,upah minimum lang:id
2013-12-15 05:05:02+00:00,klinikhukum,Apakah Perusahaan Berbentuk CV Juga Harus Mengikuti Ketentuan Upah Minimum? - http://t.co/71YTi5E9lX (10/12/13) #KlinikSepekan,412085872767799296,upah minimum lang:id
2013-12-13 00:45:32+00:00,Dandhy_Laksono,"Alhamdulillah, The Economist sdh sadar ;) ""@ngabdul: Horor! Penghianatan! Majalah ""Neolib"" mendukung upah minimum! | http://t.co/sdLDtZn661""",411295787922882560,upah minimum lang:id
2013-12-12 09:56:06+00:00,liputan6dotcom,39 Perusahaan di Tangerang Minta Penangguhan Upah Minimum http://t.co/WMJWc3wYR7,411071957535170560,upah minimum lang:id
2013-12-11 03:29:09+00:00,klinikhukum,Baca juga: Langkah Hukum Jika Upah di Bawah Standar Minimum - http://t.co/y7JDXV7lTc,410612189846728704,upah minimum lang:id
2013-12-11 03:28:44+00:00,klinikhukum,"Baca juga: Penangguhan Pelaksanaan Upah Minimum Lebih dari 3 Kali, Bolehkah? - http://t.co/O2MvjjKhFq",410612083047161856,upah minimum lang:id
2013-12-11 03:28:15+00:00,klinikhukum,Baca juga: Penangguhan Pelaksanaan Upah Minimum Bagi Perusahaan Tidak Mampu - http://t.co/NZYOrSr7Ot,410611964155396097,upah minimum lang:id
2013-12-11 03:27:30+00:00,klinikhukum,Baca juga: Keberlakuan Ketentuan Upah Minimum Terhadap Perusahaan Kecil - http://t.co/LoXdIwpngH,410611773117444096,upah minimum lang:id
2013-12-11 03:26:14+00:00,klinikhukum,Apakah Perusahaan Berbentuk CV Juga Harus Mengikuti Ketentuan Upah Minimum? - http://t.co/8uY0tZRBWn,410611456606883840,upah minimum lang:id
2013-12-09 19:03:53+00:00,temponewsroom,Bisnis - Apindo Jawa Timur Pusing dengan Upah Minimum http://t.co/SpKSGCHSac,410122647591477250,upah minimum lang:id
2013-12-09 18:04:00+00:00,tempodotco,Apindo Jawa Timur Pusing dengan Upah Minimum http://t.co/74YM5VWl2P,410107577410666496,upah minimum lang:id
2013-12-09 14:46:09+00:00,Bisniscom,"Penangguhan Upah Minimum, Pengusaha Masih Berhitung http://t.co/Mg5rGhtfK1",410057786370699264,upah minimum lang:id
2013-12-09 08:15:06+00:00,bandarlampung,"UMP (Upah Minimum Provinsi) Lampung utk 2014 telah ditetapkan Rp1.399.037, setara dgn kebutuhan hidup layak (KHL) di Lampung.",409959373905985538,upah minimum lang:id
2013-12-05 15:02:36+00:00,infosurabaya,"Sekitar 77 subsektor industri di Surabaya bakal terkena penerapan upah minimum Rp 2,31 juta pada 2014. http://t.co/zBQXFVNwns #InfoSby",408612373856272384,upah minimum lang:id
2013-12-04 14:42:16+00:00,Bisniscom,HKI Minta Presiden Tegas soal Aturan Upah Minimum http://t.co/H5egCCiYZ8,408244869673414657,upah minimum lang:id
2013-12-04 00:02:06+00:00,Yahoo_ID,"Bentrok buruh vs polisi di Tangerang, 3 Des 2013. Buruh minta upah minimum naik jadi Rp2,6 juta/bulan. http://t.co/IghO5sTV1f",408023368622178304,upah minimum lang:id
2013-12-03 10:08:32+00:00,klinikhukum,12. UMP Jakarta 2013 dan Komponen Upah Minimum - http://t.co/A0XRMw9Qtf | #Top20Klinik,407813596014313473,upah minimum lang:id
2013-12-03 10:02:09+00:00,klinikhukum,18. Apakah Besarnya Take Home Pay Setara Upah Minimum? - http://t.co/FU66yqi9SO | #Top20Klinik,407811990329888768,upah minimum lang:id
2013-12-02 10:20:08+00:00,KontanNews,Pengusaha tolak penetapan upah minimum sektoral http://t.co/l5IsnUYeo8,407454127728254976,upah minimum lang:id
2013-11-30 02:15:47+00:00,bandarlampung,Penetapan Upah Minimum Provinsi (UMP) Molor Lagi Hanya Karena Susu - http://t.co/lrWrblM5g6,406607461937065984,upah minimum lang:id
2013-11-29 12:10:37+00:00,bandarlampung,Penetapan Upah Minimum Provinsi (UMP) Molor Lagi Hanya Karena Susu - http://t.co/lrWrblM5g6,406394764972814336,upah minimum lang:id
2013-11-26 13:54:20+00:00,Bisniscom,Formulasi Upah Minimum Perlu Dikaji Ulang http://t.co/ZyC8k6wZoO,405333706317234176,upah minimum lang:id
2013-11-25 14:03:13+00:00,Bisniscom,14 Perusahaan dan Buruh Kebun BUMN Sepakati Upah Minimum 2014 http://t.co/33Rj7KCGnb,404973552937357312,upah minimum lang:id
2013-11-25 11:03:20+00:00,Bisniscom,Padat Karya Korea Wacanakan Penangguhan Upah Minimum 2014 http://t.co/0UqmMEcmAr,404928282312724480,upah minimum lang:id
2013-11-24 02:00:57+00:00,tribunnews,"Tribun Jakarta Pengusaha Galau Soal UMK Bandung: Walau belum disahkan, Upah Minimum Kot... http://t.co/dBjrlu814T http://t.co/GxdpCGgad9",404429401229500416,upah minimum lang:id
2013-11-22 08:27:02+00:00,temponewsroom,Nasional - Buruh Kabupaten Malang Tolak Upah Minimum 2014 http://t.co/8FMklmMDIe,403801784402989056,upah minimum lang:id
2013-11-22 05:07:28+00:00,detikcom,Upah Minimum Bekasi dan Karawang Kalahkan Jakarta http://t.co/b5EOTzRnq0 via @detikfinance,403751560821227520,upah minimum lang:id
2013-11-22 04:41:52+00:00,detikfinance,Upah Minimum Bekasi dan Karawang Kalahkan Jakarta http://t.co/KZi8xIu7Ky,403745120610033664,upah minimum lang:id
2013-11-21 21:10:49+00:00,beritaKBR,"KBR68H, Lampung - Dewan Pengupahan Provinsi Lampung diperkirakan bakal molor mengumumkan Upah Minimum. Sekretaris... http://t.co/srSoeEXiWe",403631607665262592,upah minimum lang:id
2013-11-21 14:31:09+00:00,Harian_Jogja,"UMK 2014 : Sosialisasikan Upah Minimum, Kabupaten Bantul Tunggu SK Gubernur - http://t.co/RGm6CybBF3",403531029291364352,upah minimum lang:id
2013-11-21 12:52:23+00:00,Bisniscom,"Upah Minimum, Mayoritas Penetapan UMK 2014 Molor http://t.co/kwyBz8WKdl",403506173581615104,upah minimum lang:id
2013-11-21 10:01:17+00:00,Bisniscom,"Upah Minimum 2014, Apindo Siap Fasilitasi Penangguhan UMK http://t.co/1d1UAPqRJq",403463116798705664,upah minimum lang:id
2013-11-21 08:40:49+00:00,urbancikarang,15.40 Gubernur Jawa Barat @aheryawan hari ini tanda tangani Upah Minimum Provinsi (UMP) Provinsi Jawa Barat dari 27 Kota/Kab.,403442865604280320,upah minimum lang:id
2013-11-20 11:05:24+00:00,temponewsroom,Nasional - Gubernur Belum Putuskan Besaran Upah Minimum Jatim http://t.co/EqtYB7HdR1,403116862373756928,upah minimum lang:id
2013-11-20 10:32:12+00:00,tempodotco,Gubernur Belum Putuskan Besaran Upah Minimum Jatim http://t.co/8w32TgT8IX,403108508221988864,upah minimum lang:id
2013-11-20 09:32:09+00:00,tribunnews,BISNIS TERPOPULER Pemerintah Daerah Abaikan Instruksi Presiden Soal Upah Minimum -  http://t.co/KTy34KgRem via @tribunnews,403093395595210752,upah minimum lang:id
2013-11-20 06:08:57+00:00,detikfinance,"Upah Minimum Bekasi Lebih Tinggi dari DKI, Pengusaha: Ini Tidak Realistis! http://t.co/iIhVkHqJk6",403042259882356736,upah minimum lang:id
